strategy,ticker,name,entry_date,exit_date,entry_price,exit_price,pnl_pct,exit_reason,hold_days
F_거래량신고가,045100,한양이엔지,2021-04-14,2021-04-14,20500.0,19938.0,-2.986,SL,0
F_거래량신고가,045100,한양이엔지,2021-05-20,2021-05-21,20850.0,20278.0,-2.986,SL,1
F_거래량신고가,045100,한양이엔지,2021-10-19,2021-10-19,16950.0,16485.0,-2.986,SL,0
F_거래량신고가,045100,한양이엔지,2021-12-27,2021-12-29,17200.0,16728.0,-2.986,SL,2
F_거래량신고가,045100,한양이엔지,2022-11-14,2022-11-16,14350.0,15173.0,5.471,TP,2
F_거래량신고가,045100,한양이엔지,2023-06-16,2023-06-22,16080.0,16233.0,0.7,EXPIRE,6
F_거래량신고가,045100,한양이엔지,2023-07-18,2023-07-18,17540.0,17059.0,-2.986,SL,0
F_거래량신고가,045100,한양이엔지,2023-08-03,2023-08-03,18650.0,18138.0,-2.986,SL,0
F_거래량신고가,045100,한양이엔지,2023-08-17,2023-08-17,21400.0,20813.0,-2.986,SL,0
F_거래량신고가,045100,한양이엔지,2024-01-09,2024-01-10,16000.0,15561.0,-2.986,SL,1
F_거래량신고가,045100,한양이엔지,2024-01-23,2024-01-24,16350.0,15901.0,-2.986,SL,1
F_거래량신고가,045100,한양이엔지,2024-04-17,2024-04-18,21150.0,20570.0,-2.986,SL,1
F_거래량신고가,138490,코오롱ENP,2021-04-14,2021-04-19,6930.0,6740.0,-2.986,SL,5
F_거래량신고가,138490,코오롱ENP,2021-06-21,2021-06-21,7750.0,8194.0,5.471,TP,0
F_거래량신고가,138490,코오롱ENP,2021-08-10,2021-08-10,7970.0,7751.0,-2.986,SL,0
F_거래량신고가,138490,코오롱ENP,2021-09-03,2021-09-07,9840.0,10404.0,5.471,TP,4
F_거래량신고가,138490,코오롱ENP,2021-09-09,2021-09-09,12150.0,11817.0,-2.986,SL,0
F_거래량신고가,138490,코오롱ENP,2021-09-23,2021-09-23,16400.0,15950.0,-2.986,SL,0
F_거래량신고가,138490,코오롱ENP,2022-05-06,2022-05-06,15550.0,15123.0,-2.986,SL,0
F_거래량신고가,138490,코오롱ENP,2023-03-10,2023-03-10,9930.0,9658.0,-2.986,SL,0
F_거래량신고가,138490,코오롱ENP,2024-05-21,2024-05-21,8480.0,8247.0,-2.986,SL,0
F_거래량신고가,381970,케이카,2022-08-03,2022-08-03,21800.0,21202.0,-2.986,SL,0
F_거래량신고가,381970,케이카,2023-04-05,2023-04-06,13300.0,14063.0,5.471,TP,1
F_거래량신고가,381970,케이카,2023-12-18,2023-12-19,12010.0,11680.0,-2.986,SL,1
F_거래량신고가,381970,케이카,2024-03-07,2024-03-07,13290.0,12925.0,-2.986,SL,0
F_거래량신고가,381970,케이카,2024-05-10,2024-05-14,13890.0,13509.0,-2.986,SL,4
F_거래량신고가,381970,케이카,2024-06-19,2024-06-19,14010.0,13626.0,-2.986,SL,0
F_거래량신고가,381970,케이카,2024-12-18,2024-12-18,13950.0,13567.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2022-05-27,2022-05-27,2185.0,2310.0,5.471,TP,0
F_거래량신고가,011930,신성이엔지,2022-08-12,2022-08-12,2520.0,2451.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2022-11-11,2022-11-11,2080.0,2023.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2023-04-03,2023-04-03,1853.0,1802.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2023-04-11,2023-04-11,2115.0,2057.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2023-04-25,2023-04-25,2250.0,2188.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2023-06-08,2023-06-09,2345.0,2281.0,-2.986,SL,1
F_거래량신고가,011930,신성이엔지,2023-07-04,2023-07-04,2975.0,2893.0,-2.986,SL,0
F_거래량신고가,011930,신성이엔지,2023-12-13,2023-12-15,2050.0,2168.0,5.471,TP,2
F_거래량신고가,011930,신성이엔지,2024-03-14,2024-03-14,2430.0,2363.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2022-03-04,2022-03-07,2386.0,2321.0,-2.986,SL,3
F_거래량신고가,025320,시노펙스,2022-06-15,2022-06-15,2957.0,2876.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2022-11-14,2022-11-14,2404.0,2338.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2022-11-22,2022-11-22,2577.0,2506.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2023-04-20,2023-04-20,2537.0,2467.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2023-07-10,2023-07-11,3030.0,2947.0,-2.986,SL,1
F_거래량신고가,025320,시노펙스,2023-08-22,2023-08-22,3821.0,3716.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2023-12-04,2023-12-04,4314.0,4196.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2024-03-12,2024-03-12,10225.0,9944.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2024-03-14,2024-03-14,11279.0,10970.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2024-05-13,2024-05-13,11024.0,10722.0,-2.986,SL,0
F_거래량신고가,025320,시노펙스,2024-12-18,2024-12-20,6215.0,6044.0,-2.986,SL,2
F_거래량신고가,099190,아이센스,2021-04-15,2021-04-15,13186.0,13942.0,5.471,TP,0
F_거래량신고가,099190,아이센스,2021-06-11,2021-06-14,14712.0,14308.0,-2.986,SL,3
F_거래량신고가,099190,아이센스,2021-06-30,2021-06-30,15037.0,14624.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2021-07-26,2021-07-27,16513.0,16060.0,-2.986,SL,1
F_거래량신고가,099190,아이센스,2021-09-03,2021-09-08,17714.0,17228.0,-2.986,SL,5
F_거래량신고가,099190,아이센스,2021-10-28,2021-10-28,16914.0,16450.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2022-04-15,2022-04-15,15287.0,14868.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2022-05-04,2022-05-04,15888.0,15452.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2022-07-11,2022-07-11,16313.0,15865.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2022-07-25,2022-07-27,17814.0,18836.0,5.471,TP,2
F_거래량신고가,099190,아이센스,2023-03-06,2023-03-06,19141.0,18616.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2023-06-12,2023-06-12,19850.0,20988.0,5.471,TP,0
F_거래량신고가,099190,아이센스,2023-06-19,2023-06-19,24700.0,24022.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2023-07-19,2023-07-19,33000.0,34893.0,5.471,TP,0
F_거래량신고가,099190,아이센스,2023-09-11,2023-09-11,39150.0,38076.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2023-12-18,2023-12-18,25850.0,25141.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2023-12-26,2023-12-26,28350.0,27572.0,-2.986,SL,0
F_거래량신고가,099190,아이센스,2024-07-09,2024-07-11,21700.0,21105.0,-2.986,SL,2
F_거래량신고가,099190,아이센스,2024-10-18,2024-10-18,20500.0,19938.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2021-04-20,2021-04-21,91080.0,96303.0,5.471,TP,1
F_거래량신고가,014830,유니드,2021-04-27,2021-04-27,108418.0,105443.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2021-07-19,2021-07-19,95819.0,93190.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2021-07-23,2021-07-23,104025.0,109991.0,5.471,TP,0
F_거래량신고가,014830,유니드,2021-07-27,2021-07-27,139279.0,135457.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2021-08-25,2021-08-25,156616.0,165598.0,5.471,TP,0
F_거래량신고가,014830,유니드,2022-11-29,2022-11-29,95400.0,92782.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2023-06-15,2023-06-15,70700.0,68760.0,-2.986,SL,0
F_거래량신고가,014830,유니드,2023-10-17,2023-10-17,68000.0,66134.0,-2.986,SL,0
